doc_id,sentence_id,product_a,product_b,comparative_terms,relationship_types,risk_terms,study_context,matched_terms,context_rule_hits,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,claim_strength,risk_posture,section,narrative_invariant_ok,narrative_invariant_reason,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,created_at
med:pmid:37619492,med:pmid:37619492:sec:abstract:sent:6,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""]}","[""risk_terms""]",,,,,,,,,,abstract,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:10,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:12,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:13,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:9,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:9,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37429446,med:pmid:37429446:sec:introduction:sent:3,enalapril,sacubitril_valsartan,,,,"cohort, retrospective","{""study_context"": [""cohort"", ""retrospective""], ""real_world_terms"": [""retrospective""]}","[""study_context"", ""real_world_terms""]",,,,,,,,,,introduction,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37429446,med:pmid:37429446:sec:results:sent:5,enalapril,sacubitril_valsartan,"compared to, versus",,,,"{""comparative_terms"": [""compared to"", ""versus""]}","[""comparative_terms""]",,,,,,,,,,results,,,POS,4.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37416920,med:pmid:37416920:sec:methods:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37374004,med:pmid:37374004:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,conclusion,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.544025+00:00,2026-01-08 18:35:30
med:pmid:37374004,med:pmid:37374004:sec:results:sent:7,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.544025+00:00,2026-01-08 18:35:30
med:pmid:38938237,med:pmid:38938237:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.562243+00:00,2026-01-08 18:35:30
med:pmid:38938237,med:pmid:38938237:sec:introduction:sent:3,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.562243+00:00,2026-01-08 18:35:30
med:pmid:38938237,med:pmid:38938237:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,"cohort, retrospective","{""study_context"": [""cohort"", ""retrospective""], ""real_world_terms"": [""retrospective""]}","[""study_context"", ""real_world_terms""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.562243+00:00,2026-01-08 18:35:30
med:pmid:38938237,med:pmid:38938237:sec:results:sent:7,enalapril,sacubitril_valsartan,vs,,,cohort,"{""comparative_terms"": [""vs""], ""study_context"": [""cohort""], ""endpoint_terms"": [""primary endpoint""], ""claim_strength_terms"": {""confirmatory"": [""met the primary endpoint""]}}","[""comparative_terms"", ""study_context"", ""endpoint_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,confirmatory,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.562243+00:00,2026-01-08 18:35:30
med:pmid:38938237,med:pmid:38938237:sec:results:sent:9,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.562243+00:00,2026-01-08 18:35:30
med:pmid:37278232,med:pmid:37278232:sec:methods:sent:4,enalapril,sacubitril_valsartan,compared with,combination,,,"{""comparative_terms"": [""compared with""], ""combination"": [""quadruple therapy""]}","[""comparative_terms"", ""relationship:combination""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.543025+00:00,2026-01-08 18:35:30
med:pmid:37051752,med:pmid:37051752:sec:results:sent:2,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.538025+00:00,2026-01-08 18:35:30
med:pmid:37217135,med:pmid:37217135:sec:results:sent:9,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.543025+00:00,2026-01-08 18:35:30
med:pmid:37195574,med:pmid:37195574:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.542025+00:00,2026-01-08 18:35:30
med:pmid:37195574,med:pmid:37195574:sec:results:sent:10,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""], ""claim_strength_terms"": {""suggestive"": [""subgroup analysis""]}}","[""comparative_terms"", ""claim_strength:suggestive""]",,,,,comparative,comparative_efficacy,0.39999999999999997,suggestive,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.542025+00:00,2026-01-08 18:35:30
med:pmid:37313196,med:pmid:37313196:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,conclusion,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.543025+00:00,2026-01-08 18:35:30
med:pmid:37313196,med:pmid:37313196:sec:introduction:sent:2,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.544025+00:00,2026-01-08 18:35:30
med:pmid:37240819,med:pmid:37240819:sec:abstract:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.543025+00:00,2026-01-08 18:35:30
med:pmid:37115135,med:pmid:37115135:sec:results:sent:6,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""gdmt""]}","[""relationship:combination""]",,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.540025+00:00,2026-01-08 18:35:30
med:pmid:37115135,med:pmid:37115135:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.541025+00:00,2026-01-08 18:35:30
med:pmid:37104912,med:pmid:37104912:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,"{""access_terms"": [""coverage""]}","[""access_terms""]",,,,,access,coverage_access,0.65,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.540025+00:00,2026-01-08 18:35:30
med:pmid:37104912,med:pmid:37104912:sec:results:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""], ""access_terms"": [""coverage""]}","[""comparative_terms"", ""access_terms""]",,,,,access,coverage_access,0.65,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.540025+00:00,2026-01-08 18:35:30
med:pmid:37062869,med:pmid:37062869:sec:results:sent:5,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,,,results,1,,NEU,-0.5,lexicon_v1,2026-01-08T18:51:51.539025+00:00,2026-01-08 18:35:30
med:pmid:37066800,med:pmid:37066800:sec:abstract:sent:3,enalapril,sacubitril_valsartan,"compared with, superior",,,trial,"{""comparative_terms"": [""compared with"", ""superior""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,,,abstract,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.539025+00:00,2026-01-08 18:35:30
med:pmid:37043670,med:pmid:37043670:sec:abstract:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.538025+00:00,2026-01-08 18:35:30
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,conclusion,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.544025+00:00,2026-01-08 18:35:30
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,,,conclusion,1,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.545014+00:00,2026-01-08 18:35:30
med:pmid:37407154,med:pmid:37407154:sec:results:sent:10,enalapril,sacubitril_valsartan,compared with,,,randomized,"{""comparative_terms"": [""compared with""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,evidence,clinical_trial,0.49999999999999994,confirmatory,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.545014+00:00,2026-01-08 18:35:30
med:pmid:37407154,med:pmid:37407154:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}, ""claim_strength_terms"": {""confirmatory"": [""p value""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,confirmatory,,results,1,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.545014+00:00,2026-01-08 18:35:30
med:pmid:37407154,med:pmid:37407154:sec:results:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.546015+00:00,2026-01-08 18:35:30
med:pmid:37042870,med:pmid:37042870:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,add_on,add_on,backbone,"[""add_on_to""]",,,,,,abstract,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.538025+00:00,2026-01-08 18:35:30
med:pmid:36944496,med:pmid:36944496:sec:results:sent:2,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.538025+00:00,2026-01-08 18:35:30
med:pmid:36942494,med:pmid:36942494:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,switch,switch_destination,switch_source,"[""switch_from""]",,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.536014+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,compared to,,risk,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""]}","[""comparative_terms"", ""risk_terms""]",,,,,comparative,comparative_efficacy,0.6,,,conclusion,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.532882+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.532882+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:results:sent:10,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.534024+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:results:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.534024+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:results:sent:12,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.534024+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:results:sent:14,enalapril,sacubitril_valsartan,compared to,,risk,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.535014+00:00,2026-01-08 18:35:30
med:pmid:36871177,med:pmid:36871177:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.535014+00:00,2026-01-08 18:35:30
med:pmid:36896801,med:pmid:36896801:sec:results:sent:9,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.8,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.535014+00:00,2026-01-08 18:35:30
med:pmid:36852608,med:pmid:36852608:sec:results:sent:12,enalapril,sacubitril_valsartan,,,,,,,,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.532882+00:00,2026-01-08 18:35:30
med:pmid:36852608,med:pmid:36852608:sec:results:sent:14,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.532882+00:00,2026-01-08 18:35:30
med:pmid:36812948,med:pmid:36812948:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36808581,med:pmid:36808581:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36808581,med:pmid:36808581:sec:results:sent:13,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""], ""access_terms"": [""payer""]}","[""comparative_terms"", ""access_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36818914,med:pmid:36818914:sec:methods:sent:4,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36769667,med:pmid:36769667:sec:abstract:sent:2,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,abstract,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36769667,med:pmid:36769667:sec:abstract:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36943907,med:pmid:36943907:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,conclusion,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.536014+00:00,2026-01-08 18:35:30
med:pmid:36943907,med:pmid:36943907:sec:results:sent:6,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.537025+00:00,2026-01-08 18:35:30
med:pmid:36943907,med:pmid:36943907:sec:results:sent:7,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.537025+00:00,2026-01-08 18:35:30
med:pmid:36609948,med:pmid:36609948:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,conclusion,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36609948,med:pmid:36609948:sec:introduction:sent:2,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36609948,med:pmid:36609948:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36609948,med:pmid:36609948:sec:results:sent:9,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""], ""risk_posture_terms"": {""acknowledgment"": [""higher incidence""]}}","[""comparative_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36601956,med:pmid:36601956:sec:methods:sent:4,enalapril,sacubitril_valsartan,versus,,safety,,"{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,,,methods,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36660017,med:pmid:36660017:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,real world,"{""study_context"": [""real world""], ""real_world_terms"": [""real world""]}","[""study_context"", ""real_world_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36685156,med:pmid:36685156:sec:introduction:sent:1,enalapril,sacubitril_valsartan,superior,,risk,,"{""comparative_terms"": [""superior""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",alternative,disfavored,favored,"[""preferred_over""]",,,,,,introduction,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36918781,med:pmid:36918781:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.536014+00:00,2026-01-08 18:35:30
med:pmid:36927423,med:pmid:36927423:sec:abstract:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.536014+00:00,2026-01-08 18:35:30
med:pmid:36614899,med:pmid:36614899:sec:abstract:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36527023,med:pmid:36527023:sec:conclusion:sent:17,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36527023,med:pmid:36527023:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36527023,med:pmid:36527023:sec:results:sent:14,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36516938,med:pmid:36516938:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""endpoint_terms"": [""blood pressure""], ""claim_strength_terms"": {""confirmatory"": [""significant reduction""]}}","[""comparative_terms"", ""endpoint_terms"", ""claim_strength:confirmatory""]",,,,,evidence,real_world,0.7,,,conclusion,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36516938,med:pmid:36516938:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,"{""endpoint_terms"": [""blood pressure""]}","[""endpoint_terms""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36516938,med:pmid:36516938:sec:results:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36516938,med:pmid:36516938:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36516938,med:pmid:36516938:sec:results:sent:9,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""], ""endpoint_terms"": [""blood pressure""]}","[""comparative_terms"", ""endpoint_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,compared with,,adverse event,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""adverse event""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,,,conclusion,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:introduction:sent:2,enalapril,sacubitril_valsartan,,,,"meta-analysis, review, systematic review","{""study_context"": [""meta-analysis"", ""review"", ""systematic review""]}","[""study_context""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,,,,,,methods,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:results:sent:7,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:results:sent:9,enalapril,sacubitril_valsartan,,,"adverse event, risk",,"{""risk_terms"": [""adverse event"", ""risk""]}","[""risk_terms""]",,,,,,,,,,results,,,NEG,-3.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36475871,med:pmid:36475871:sec:title:sent:0,enalapril,sacubitril_valsartan,compared with,,safety,meta-analysis,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""safety""], ""study_context"": [""meta-analysis""]}","[""comparative_terms"", ""risk_terms"", ""study_context""]",,,,,,,,,,title,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
