mention_id,doc_id,sentence_id,product_canonical,alias_matched,start_char,end_char,match_method
med:pmid:35709921:sec:abstract:sent:8:sacubitril_valsartan:91-111,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:8,sacubitril_valsartan,Sacubitril/Valsartan,91,111,regex
med:pmid:35709921:sec:abstract:sent:9:sacubitril_valsartan:61-81,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:9,sacubitril_valsartan,Sacubitril/Valsartan,61,81,regex
med:pmid:35709921:sec:abstract:sent:9:enalapril:164-168,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:9,enalapril,ACEI,164,168,regex
med:pmid:35709921:sec:abstract:sent:10:enalapril:43-47,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:10,enalapril,ACEI,43,47,regex
med:pmid:35709921:sec:abstract:sent:10:sacubitril_valsartan:220-240,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:10,sacubitril_valsartan,Sacubitril/Valsartan,220,240,regex
med:pmid:35709921:sec:abstract:sent:11:sacubitril_valsartan:15-35,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:11,sacubitril_valsartan,Sacubitril/Valsartan,15,35,regex
med:pmid:35709921:sec:abstract:sent:11:enalapril:162-166,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:11,enalapril,ACEI,162,166,regex
med:pmid:35709921:sec:abstract:sent:11:enalapril:265-269,med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:11,enalapril,ACEI,265,269,regex
med:pmid:35525261:sec:title:sent:0:sacubitril_valsartan:0-20,med:pmid:35525261,med:pmid:35525261:sec:title:sent:0,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:35525261:sec:title:sent:0:enalapril:24-28,med:pmid:35525261,med:pmid:35525261:sec:title:sent:0,enalapril,ACEi,24,28,regex
med:pmid:35525261:sec:introduction:sent:1:sacubitril_valsartan:20-40,med:pmid:35525261,med:pmid:35525261:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,20,40,regex
med:pmid:35525261:sec:introduction:sent:1:enalapril:100-140,med:pmid:35525261,med:pmid:35525261:sec:introduction:sent:1,enalapril,angiotensin converting enzyme inhibitors,100,140,regex
med:pmid:35525261:sec:introduction:sent:1:enalapril:175-179,med:pmid:35525261,med:pmid:35525261:sec:introduction:sent:1,enalapril,ACEi,175,179,regex
med:pmid:35525261:sec:results:sent:3:enalapril:172-176,med:pmid:35525261,med:pmid:35525261:sec:results:sent:3,enalapril,ACEi,172,176,regex
med:pmid:35525261:sec:results:sent:3:sacubitril_valsartan:184-204,med:pmid:35525261,med:pmid:35525261:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,184,204,regex
med:pmid:35525261:sec:results:sent:4:enalapril:107-111,med:pmid:35525261,med:pmid:35525261:sec:results:sent:4,enalapril,ACEi,107,111,regex
med:pmid:35525261:sec:results:sent:4:sacubitril_valsartan:120-140,med:pmid:35525261,med:pmid:35525261:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,120,140,regex
med:pmid:35525261:sec:results:sent:6:enalapril:129-133,med:pmid:35525261,med:pmid:35525261:sec:results:sent:6,enalapril,ACEi,129,133,regex
med:pmid:35525261:sec:results:sent:6:sacubitril_valsartan:141-161,med:pmid:35525261,med:pmid:35525261:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,141,161,regex
med:pmid:35525261:sec:results:sent:7:enalapril:115-119,med:pmid:35525261,med:pmid:35525261:sec:results:sent:7,enalapril,ACEi,115,119,regex
med:pmid:35525261:sec:results:sent:7:sacubitril_valsartan:221-241,med:pmid:35525261,med:pmid:35525261:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,221,241,regex
med:pmid:35525261:sec:results:sent:8:sacubitril_valsartan:15-35,med:pmid:35525261,med:pmid:35525261:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,15,35,regex
med:pmid:35525261:sec:results:sent:8:enalapril:41-45,med:pmid:35525261,med:pmid:35525261:sec:results:sent:8,enalapril,ACEi,41,45,regex
med:pmid:35525261:sec:conclusion:sent:9:sacubitril_valsartan:83-103,med:pmid:35525261,med:pmid:35525261:sec:conclusion:sent:9,sacubitril_valsartan,sacubitril/valsartan,83,103,regex
med:pmid:35469709:sec:title:sent:0:sacubitril_valsartan:138-158,med:pmid:35469709,med:pmid:35469709:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,138,158,regex
med:pmid:35469709:sec:abstract:sent:3:sacubitril_valsartan:120-124,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:3,sacubitril_valsartan,ARNI,120,124,regex
med:pmid:35469709:sec:abstract:sent:3:sacubitril_valsartan:126-146,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:3,sacubitril_valsartan,sacubitril/valsartan,126,146,regex
med:pmid:35469709:sec:abstract:sent:4:sacubitril_valsartan:62-82,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:4,sacubitril_valsartan,sacubitril/valsartan,62,82,regex
med:pmid:35469709:sec:abstract:sent:4:enalapril:88-97,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:4,enalapril,enalapril,88,97,regex
med:pmid:35469709:sec:abstract:sent:6:sacubitril_valsartan:15-35,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:6,sacubitril_valsartan,sacubitril/valsartan,15,35,regex
med:pmid:35469709:sec:abstract:sent:7:sacubitril_valsartan:87-91,med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:7,sacubitril_valsartan,ARNI,87,91,regex
med:pmid:35332595:sec:results:sent:4:enalapril:259-263,med:pmid:35332595,med:pmid:35332595:sec:results:sent:4,enalapril,ACEi,259,263,regex
med:pmid:35332595:sec:results:sent:5:sacubitril_valsartan:282-286,med:pmid:35332595,med:pmid:35332595:sec:results:sent:5,sacubitril_valsartan,ARNI,282,286,regex
med:pmid:35332595:sec:results:sent:6:sacubitril_valsartan:42-46,med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,sacubitril_valsartan,ARNI,42,46,regex
med:pmid:35332595:sec:results:sent:6:sacubitril_valsartan:55-59,med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,sacubitril_valsartan,ARNI,55,59,regex
med:pmid:35332595:sec:results:sent:6:sacubitril_valsartan:111-115,med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,sacubitril_valsartan,ARNI,111,115,regex
med:pmid:35332595:sec:results:sent:6:enalapril:232-236,med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,enalapril,ACEi,232,236,regex
med:pmid:35332595:sec:conclusion:sent:8:sacubitril_valsartan:91-95,med:pmid:35332595,med:pmid:35332595:sec:conclusion:sent:8,sacubitril_valsartan,ARNI,91,95,regex
med:pmid:35874853:sec:title:sent:0:sacubitril_valsartan:27-47,med:pmid:35874853,med:pmid:35874853:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,27,47,regex
med:pmid:35874853:sec:title:sent:0:enalapril:55-64,med:pmid:35874853,med:pmid:35874853:sec:title:sent:0,enalapril,enalapril,55,64,regex
med:pmid:35874853:sec:abstract:sent:1:sacubitril_valsartan:60-80,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:1,sacubitril_valsartan,sacubitril/valsartan,60,80,regex
med:pmid:35874853:sec:abstract:sent:3:sacubitril_valsartan:56-76,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:3,sacubitril_valsartan,sacubitril/valsartan,56,76,regex
med:pmid:35874853:sec:abstract:sent:3:enalapril:80-89,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:3,enalapril,enalapril,80,89,regex
med:pmid:35874853:sec:abstract:sent:9:sacubitril_valsartan:16-36,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:9,sacubitril_valsartan,sacubitril/valsartan,16,36,regex
med:pmid:35874853:sec:abstract:sent:9:enalapril:99-108,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:9,enalapril,enalapril,99,108,regex
med:pmid:35874853:sec:abstract:sent:11:sacubitril_valsartan:0-20,med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:11,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:35868319:sec:abstract:sent:1:enalapril:291-295,med:pmid:35868319,med:pmid:35868319:sec:abstract:sent:1,enalapril,ACEi,291,295,regex
med:pmid:35868319:sec:abstract:sent:1:sacubitril_valsartan:354-358,med:pmid:35868319,med:pmid:35868319:sec:abstract:sent:1,sacubitril_valsartan,ARNI,354,358,regex
med:pmid:35560696:sec:results:sent:3:sacubitril_valsartan:63-83,med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,63,83,regex
med:pmid:35560696:sec:results:sent:3:enalapril:87-96,med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,enalapril,enalapril,87,96,regex
med:pmid:35560696:sec:results:sent:3:sacubitril_valsartan:142-162,med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,142,162,regex
med:pmid:35301107:sec:methods:sent:4:enalapril:132-136,med:pmid:35301107,med:pmid:35301107:sec:methods:sent:4,enalapril,ACEI,132,136,regex
med:pmid:35301107:sec:methods:sent:4:sacubitril_valsartan:177-218,med:pmid:35301107,med:pmid:35301107:sec:methods:sent:4,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,177,218,regex
med:pmid:35301107:sec:methods:sent:4:sacubitril_valsartan:220-224,med:pmid:35301107,med:pmid:35301107:sec:methods:sent:4,sacubitril_valsartan,ARNI,220,224,regex
med:pmid:35301107:sec:results:sent:6:enalapril:62-66,med:pmid:35301107,med:pmid:35301107:sec:results:sent:6,enalapril,ACEI,62,66,regex
med:pmid:35301107:sec:results:sent:6:sacubitril_valsartan:71-75,med:pmid:35301107,med:pmid:35301107:sec:results:sent:6,sacubitril_valsartan,ARNI,71,75,regex
med:pmid:35301107:sec:results:sent:8:enalapril:59-63,med:pmid:35301107,med:pmid:35301107:sec:results:sent:8,enalapril,ACEI,59,63,regex
med:pmid:35301107:sec:results:sent:8:sacubitril_valsartan:76-80,med:pmid:35301107,med:pmid:35301107:sec:results:sent:8,sacubitril_valsartan,ARNI,76,80,regex
med:pmid:36713022:sec:results:sent:7:enalapril:54-58,med:pmid:36713022,med:pmid:36713022:sec:results:sent:7,enalapril,ACEI,54,58,regex
med:pmid:36713022:sec:results:sent:7:sacubitril_valsartan:138-142,med:pmid:36713022,med:pmid:36713022:sec:results:sent:7,sacubitril_valsartan,ARNI,138,142,regex
med:pmid:36713022:sec:results:sent:9:enalapril:35-39,med:pmid:36713022,med:pmid:36713022:sec:results:sent:9,enalapril,ACEI,35,39,regex
med:pmid:36713022:sec:results:sent:9:sacubitril_valsartan:44-48,med:pmid:36713022,med:pmid:36713022:sec:results:sent:9,sacubitril_valsartan,ARNI,44,48,regex
med:pmid:36713022:sec:results:sent:10:sacubitril_valsartan:34-38,med:pmid:36713022,med:pmid:36713022:sec:results:sent:10,sacubitril_valsartan,ARNI,34,38,regex
med:pmid:36713022:sec:results:sent:10:sacubitril_valsartan:94-98,med:pmid:36713022,med:pmid:36713022:sec:results:sent:10,sacubitril_valsartan,ARNI,94,98,regex
med:pmid:35717169:sec:title:sent:0:sacubitril_valsartan:11-31,med:pmid:35717169,med:pmid:35717169:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,11,31,regex
med:pmid:35717169:sec:introduction:sent:1:enalapril:14-23,med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:1,enalapril,enalapril,14,23,regex
med:pmid:35717169:sec:introduction:sent:1:sacubitril_valsartan:25-45,med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,25,45,regex
med:pmid:35717169:sec:introduction:sent:2:sacubitril_valsartan:44-64,med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,44,64,regex
med:pmid:35717169:sec:methods:sent:3:sacubitril_valsartan:26-46,med:pmid:35717169,med:pmid:35717169:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,26,46,regex
med:pmid:35717169:sec:results:sent:4:sacubitril_valsartan:59-79,med:pmid:35717169,med:pmid:35717169:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,59,79,regex
med:pmid:35717169:sec:results:sent:5:sacubitril_valsartan:67-87,med:pmid:35717169,med:pmid:35717169:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,67,87,regex
med:pmid:35717169:sec:results:sent:6:sacubitril_valsartan:82-102,med:pmid:35717169,med:pmid:35717169:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,82,102,regex
med:pmid:35717169:sec:results:sent:7:sacubitril_valsartan:66-86,med:pmid:35717169,med:pmid:35717169:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,66,86,regex
med:pmid:35717169:sec:results:sent:8:sacubitril_valsartan:29-49,med:pmid:35717169,med:pmid:35717169:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,29,49,regex
med:pmid:35717169:sec:results:sent:8:enalapril:133-142,med:pmid:35717169,med:pmid:35717169:sec:results:sent:8,enalapril,enalapril,133,142,regex
med:pmid:35717169:sec:conclusion:sent:9:sacubitril_valsartan:0-20,med:pmid:35717169,med:pmid:35717169:sec:conclusion:sent:9,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:35690600:sec:title:sent:0:sacubitril_valsartan:25-66,med:pmid:35690600,med:pmid:35690600:sec:title:sent:0,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,25,66,regex
med:pmid:35690600:sec:abstract:sent:1:sacubitril_valsartan:30-71,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:1,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,30,71,regex
med:pmid:35690600:sec:abstract:sent:1:sacubitril_valsartan:73-77,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:1,sacubitril_valsartan,ARNI,73,77,regex
med:pmid:35690600:sec:abstract:sent:3:sacubitril_valsartan:61-65,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:3,sacubitril_valsartan,ARNI,61,65,regex
med:pmid:35690600:sec:abstract:sent:3:enalapril:112-117,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:3,enalapril,ACEIs,112,117,regex
med:pmid:35690600:sec:abstract:sent:5:sacubitril_valsartan:23-27,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:5,sacubitril_valsartan,ARNI,23,27,regex
med:pmid:35690600:sec:abstract:sent:5:enalapril:131-136,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:5,enalapril,ACEIs,131,136,regex
med:pmid:35690600:sec:abstract:sent:6:sacubitril_valsartan:71-75,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:6,sacubitril_valsartan,ARNI,71,75,regex
med:pmid:35690600:sec:abstract:sent:6:enalapril:166-171,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:6,enalapril,ACEIs,166,171,regex
med:pmid:35690600:sec:abstract:sent:7:sacubitril_valsartan:45-49,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:7,sacubitril_valsartan,ARNI,45,49,regex
med:pmid:35690600:sec:abstract:sent:7:sacubitril_valsartan:190-194,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:7,sacubitril_valsartan,ARNI,190,194,regex
med:pmid:35690600:sec:abstract:sent:8:sacubitril_valsartan:56-60,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:8,sacubitril_valsartan,ARNI,56,60,regex
med:pmid:35690600:sec:abstract:sent:8:enalapril:91-96,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:8,enalapril,ACEIs,91,96,regex
med:pmid:35690600:sec:abstract:sent:9:sacubitril_valsartan:41-45,med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:9,sacubitril_valsartan,ARNI,41,45,regex
med:pmid:35654526:sec:methods:sent:3:sacubitril_valsartan:250-254,med:pmid:35654526,med:pmid:35654526:sec:methods:sent:3,sacubitril_valsartan,ARNI,250,254,regex
med:pmid:35654526:sec:methods:sent:3:enalapril:260-264,med:pmid:35654526,med:pmid:35654526:sec:methods:sent:3,enalapril,ACEI,260,264,regex
med:pmid:35654526:sec:results:sent:10:sacubitril_valsartan:53-73,med:pmid:35654526,med:pmid:35654526:sec:results:sent:10,sacubitril_valsartan,sacubitril/valsartan,53,73,regex
med:pmid:33725113:sec:title:sent:0:sacubitril_valsartan:15-35,med:pmid:33725113,med:pmid:33725113:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,15,35,regex
med:pmid:33725113:sec:introduction:sent:1:sacubitril_valsartan:119-139,med:pmid:33725113,med:pmid:33725113:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,119,139,regex
med:pmid:33725113:sec:results:sent:4:sacubitril_valsartan:103-123,med:pmid:33725113,med:pmid:33725113:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,103,123,regex
med:pmid:33725113:sec:results:sent:4:sacubitril_valsartan:155-175,med:pmid:33725113,med:pmid:33725113:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,155,175,regex
med:pmid:33725113:sec:results:sent:5:sacubitril_valsartan:32-52,med:pmid:33725113,med:pmid:33725113:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,32,52,regex
med:pmid:33725113:sec:results:sent:8:enalapril:118-122,med:pmid:33725113,med:pmid:33725113:sec:results:sent:8,enalapril,ACEI,118,122,regex
med:pmid:33725113:sec:results:sent:9:enalapril:30-34,med:pmid:33725113,med:pmid:33725113:sec:results:sent:9,enalapril,ACEI,30,34,regex
med:pmid:33725113:sec:results:sent:9:sacubitril_valsartan:39-80,med:pmid:33725113,med:pmid:33725113:sec:results:sent:9,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,39,80,regex
med:pmid:33725113:sec:conclusion:sent:10:sacubitril_valsartan:63-83,med:pmid:33725113,med:pmid:33725113:sec:conclusion:sent:10,sacubitril_valsartan,sacubitril/valsartan,63,83,regex
med:pmid:35736368:sec:title:sent:0:sacubitril_valsartan:23-55,med:pmid:35736368,med:pmid:35736368:sec:title:sent:0,sacubitril_valsartan,Neprilysin Inhibitor combination,23,55,regex
med:pmid:35736368:sec:abstract:sent:1:enalapril:58-71,med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:1,enalapril,ACE inhibitor,58,71,regex
med:pmid:35736368:sec:abstract:sent:1:sacubitril_valsartan:180-184,med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:1,sacubitril_valsartan,ARNI,180,184,regex
med:pmid:35736368:sec:abstract:sent:4:sacubitril_valsartan:119-123,med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:4,sacubitril_valsartan,ARNI,119,123,regex
med:pmid:35736368:sec:abstract:sent:4:enalapril:189-202,med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:4,enalapril,ACE inhibitor,189,202,regex
med:pmid:35736368:sec:abstract:sent:6:enalapril:46-60,med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:6,enalapril,ACE inhibitors,46,60,regex
med:pmid:35621872:sec:abstract:sent:4:enalapril:54-58,med:pmid:35621872,med:pmid:35621872:sec:abstract:sent:4,enalapril,ACEI,54,58,regex
med:pmid:35621872:sec:abstract:sent:4:sacubitril_valsartan:60-64,med:pmid:35621872,med:pmid:35621872:sec:abstract:sent:4,sacubitril_valsartan,ARNI,60,64,regex
med:pmid:35483448:sec:title:sent:0:sacubitril_valsartan:23-27,med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,sacubitril_valsartan,ARNI,23,27,regex
med:pmid:35483448:sec:title:sent:0:enalapril:54-58,med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,enalapril,ACEI,54,58,regex
med:pmid:35483448:sec:title:sent:0:enalapril:60-69,med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,enalapril,enalapril,60,69,regex
med:pmid:35483448:sec:introduction:sent:1:sacubitril_valsartan:60-101,med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,60,101,regex
med:pmid:35483448:sec:introduction:sent:1:sacubitril_valsartan:103-107,med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,sacubitril_valsartan,ARNI,103,107,regex
med:pmid:35483448:sec:introduction:sent:1:enalapril:118-127,med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,enalapril,enalapril,118,127,regex
med:pmid:35483448:sec:introduction:sent:1:enalapril:170-174,med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,enalapril,ACEI,170,174,regex
med:pmid:35483448:sec:methods:sent:3:sacubitril_valsartan:59-63,med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,sacubitril_valsartan,ARNI,59,63,regex
med:pmid:35483448:sec:methods:sent:3:enalapril:75-84,med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,enalapril,enalapril,75,84,regex
med:pmid:35483448:sec:methods:sent:3:enalapril:86-90,med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,enalapril,ACEI,86,90,regex
med:pmid:35483448:sec:results:sent:7:sacubitril_valsartan:72-76,med:pmid:35483448,med:pmid:35483448:sec:results:sent:7,sacubitril_valsartan,ARNI,72,76,regex
med:pmid:35483448:sec:results:sent:7:enalapril:81-85,med:pmid:35483448,med:pmid:35483448:sec:results:sent:7,enalapril,ACEI,81,85,regex
med:pmid:35483448:sec:results:sent:8:sacubitril_valsartan:76-80,med:pmid:35483448,med:pmid:35483448:sec:results:sent:8,sacubitril_valsartan,ARNI,76,80,regex
med:pmid:35483448:sec:results:sent:8:enalapril:91-95,med:pmid:35483448,med:pmid:35483448:sec:results:sent:8,enalapril,ACEI,91,95,regex
med:pmid:35483448:sec:results:sent:9:sacubitril_valsartan:49-53,med:pmid:35483448,med:pmid:35483448:sec:results:sent:9,sacubitril_valsartan,ARNI,49,53,regex
med:pmid:35483448:sec:results:sent:9:enalapril:87-91,med:pmid:35483448,med:pmid:35483448:sec:results:sent:9,enalapril,ACEI,87,91,regex
med:pmid:35483448:sec:results:sent:10:enalapril:64-68,med:pmid:35483448,med:pmid:35483448:sec:results:sent:10,enalapril,ACEI,64,68,regex
med:pmid:35483448:sec:results:sent:10:sacubitril_valsartan:80-84,med:pmid:35483448,med:pmid:35483448:sec:results:sent:10,sacubitril_valsartan,ARNI,80,84,regex
med:pmid:35483448:sec:conclusion:sent:12:sacubitril_valsartan:4-8,med:pmid:35483448,med:pmid:35483448:sec:conclusion:sent:12,sacubitril_valsartan,ARNI,4,8,regex
med:pmid:35483448:sec:conclusion:sent:12:enalapril:109-113,med:pmid:35483448,med:pmid:35483448:sec:conclusion:sent:12,enalapril,ACEI,109,113,regex
med:pmid:35257446:sec:introduction:sent:1:sacubitril_valsartan:202-206,med:pmid:35257446,med:pmid:35257446:sec:introduction:sent:1,sacubitril_valsartan,ARNi,202,206,regex
med:pmid:35257446:sec:results:sent:4:sacubitril_valsartan:32-36,med:pmid:35257446,med:pmid:35257446:sec:results:sent:4,sacubitril_valsartan,ARNi,32,36,regex
med:pmid:35257446:sec:results:sent:6:enalapril:68-72,med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,enalapril,ACEi,68,72,regex
med:pmid:35257446:sec:results:sent:6:sacubitril_valsartan:109-113,med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,sacubitril_valsartan,ARNi,109,113,regex
med:pmid:35257446:sec:results:sent:6:enalapril:249-253,med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,enalapril,ACEi,249,253,regex
med:pmid:35257446:sec:results:sent:6:sacubitril_valsartan:258-262,med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,sacubitril_valsartan,ARNi,258,262,regex
med:pmid:35257446:sec:conclusion:sent:7:sacubitril_valsartan:84-88,med:pmid:35257446,med:pmid:35257446:sec:conclusion:sent:7,sacubitril_valsartan,ARNi,84,88,regex
med:pmid:34993995:sec:abstract:sent:8:enalapril:51-65,med:pmid:34993995,med:pmid:34993995:sec:abstract:sent:8,enalapril,ACE inhibitors,51,65,regex
med:pmid:34993995:sec:abstract:sent:8:sacubitril_valsartan:104-124,med:pmid:34993995,med:pmid:34993995:sec:abstract:sent:8,sacubitril_valsartan,sacubitril/valsartan,104,124,regex
med:pmid:35919792:sec:methods:sent:3:enalapril:94-99,med:pmid:35919792,med:pmid:35919792:sec:methods:sent:3,enalapril,ACEIs,94,99,regex
med:pmid:35919792:sec:methods:sent:3:sacubitril_valsartan:191-196,med:pmid:35919792,med:pmid:35919792:sec:methods:sent:3,sacubitril_valsartan,ARNIs,191,196,regex
med:pmid:35260016:sec:introduction:sent:4:sacubitril_valsartan:208-212,med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:4,sacubitril_valsartan,ARNI,208,212,regex
med:pmid:35260016:sec:introduction:sent:6:sacubitril_valsartan:19-23,med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:6,sacubitril_valsartan,ARNI,19,23,regex
med:pmid:35260016:sec:introduction:sent:6:sacubitril_valsartan:24-44,med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:6,sacubitril_valsartan,sacubitril/valsartan,24,44,regex
med:pmid:35260016:sec:introduction:sent:6:enalapril:70-83,med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:6,enalapril,ACE inhibitor,70,83,regex
med:pmid:35253964:sec:title:sent:0:sacubitril_valsartan:12-53,med:pmid:35253964,med:pmid:35253964:sec:title:sent:0,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,12,53,regex
med:pmid:35253964:sec:abstract:sent:1:sacubitril_valsartan:0-20,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:35253964:sec:abstract:sent:4:sacubitril_valsartan:18-38,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:4,sacubitril_valsartan,sacubitril/valsartan,18,38,regex
med:pmid:35253964:sec:abstract:sent:4:enalapril:90-129,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:4,enalapril,angiotensin converting enzyme inhibitor,90,129,regex
med:pmid:35253964:sec:abstract:sent:5:sacubitril_valsartan:38-58,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:5,sacubitril_valsartan,sacubitril/valsartan,38,58,regex
med:pmid:35253964:sec:abstract:sent:12:sacubitril_valsartan:0-20,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:12,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:35253964:sec:abstract:sent:13:sacubitril_valsartan:36-56,med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:13,sacubitril_valsartan,sacubitril/valsartan,36,56,regex
med:pmid:35404555:sec:methods:sent:4:enalapril:49-63,med:pmid:35404555,med:pmid:35404555:sec:methods:sent:4,enalapril,ACE inhibitors,49,63,regex
med:pmid:35404555:sec:methods:sent:4:enalapril:65-70,med:pmid:35404555,med:pmid:35404555:sec:methods:sent:4,enalapril,ACEis,65,70,regex
med:pmid:35404555:sec:methods:sent:4:sacubitril_valsartan:209-214,med:pmid:35404555,med:pmid:35404555:sec:methods:sent:4,sacubitril_valsartan,ARNis,209,214,regex
med:pmid:35404555:sec:results:sent:6:sacubitril_valsartan:48-53,med:pmid:35404555,med:pmid:35404555:sec:results:sent:6,sacubitril_valsartan,ARNis,48,53,regex
med:pmid:35404555:sec:results:sent:6:enalapril:58-63,med:pmid:35404555,med:pmid:35404555:sec:results:sent:6,enalapril,ACEis,58,63,regex
