mention_id,doc_id,sentence_id,product_canonical,alias_matched,start_char,end_char,match_method
med:pmid:41070303:sec:introduction:sent:2:sacubitril_valsartan:66-86,med:pmid:41070303,med:pmid:41070303:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,66,86,regex
med:pmid:41070303:sec:introduction:sent:2:enalapril:110-119,med:pmid:41070303,med:pmid:41070303:sec:introduction:sent:2,enalapril,enalapril,110,119,regex
med:pmid:41070303:sec:methods:sent:4:sacubitril_valsartan:84-104,med:pmid:41070303,med:pmid:41070303:sec:methods:sent:4,sacubitril_valsartan,sacubitril/valsartan,84,104,regex
med:pmid:41070303:sec:methods:sent:4:enalapril:120-129,med:pmid:41070303,med:pmid:41070303:sec:methods:sent:4,enalapril,enalapril,120,129,regex
med:pmid:41070303:sec:results:sent:7:sacubitril_valsartan:42-62,med:pmid:41070303,med:pmid:41070303:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,42,62,regex
med:pmid:41070303:sec:results:sent:7:enalapril:106-115,med:pmid:41070303,med:pmid:41070303:sec:results:sent:7,enalapril,enalapril,106,115,regex
med:pmid:41070303:sec:results:sent:8:sacubitril_valsartan:80-100,med:pmid:41070303,med:pmid:41070303:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,80,100,regex
med:pmid:41070303:sec:results:sent:8:enalapril:167-176,med:pmid:41070303,med:pmid:41070303:sec:results:sent:8,enalapril,enalapril,167,176,regex
med:pmid:41070303:sec:conclusion:sent:10:sacubitril_valsartan:19-39,med:pmid:41070303,med:pmid:41070303:sec:conclusion:sent:10,sacubitril_valsartan,sacubitril/valsartan,19,39,regex
med:pmid:41070303:sec:conclusion:sent:10:enalapril:115-124,med:pmid:41070303,med:pmid:41070303:sec:conclusion:sent:10,enalapril,enalapril,115,124,regex
med:pmid:40916703:sec:title:sent:0:sacubitril_valsartan:0-20,med:pmid:40916703,med:pmid:40916703:sec:title:sent:0,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40916703:sec:title:sent:0:enalapril:28-37,med:pmid:40916703,med:pmid:40916703:sec:title:sent:0,enalapril,enalapril,28,37,regex
med:pmid:40916703:sec:introduction:sent:1:sacubitril_valsartan:65-85,med:pmid:40916703,med:pmid:40916703:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,65,85,regex
med:pmid:40916703:sec:introduction:sent:1:enalapril:100-109,med:pmid:40916703,med:pmid:40916703:sec:introduction:sent:1,enalapril,enalapril,100,109,regex
med:pmid:40916703:sec:results:sent:4:sacubitril_valsartan:36-56,med:pmid:40916703,med:pmid:40916703:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,36,56,regex
med:pmid:40916703:sec:results:sent:4:enalapril:76-85,med:pmid:40916703,med:pmid:40916703:sec:results:sent:4,enalapril,enalapril,76,85,regex
med:pmid:40890837:sec:introduction:sent:10:enalapril:62-71,med:pmid:40890837,med:pmid:40890837:sec:introduction:sent:10,enalapril,enalapril,62,71,regex
med:pmid:40602633:sec:abstract:sent:5:enalapril:120-129,med:pmid:40602633,med:pmid:40602633:sec:abstract:sent:5,enalapril,enalapril,120,129,regex
med:pmid:40602633:sec:abstract:sent:7:enalapril:154-163,med:pmid:40602633,med:pmid:40602633:sec:abstract:sent:7,enalapril,enalapril,154,163,regex
med:pmid:40544969:sec:title:sent:0:enalapril:51-60,med:pmid:40544969,med:pmid:40544969:sec:title:sent:0,enalapril,enalapril,51,60,regex
med:pmid:40544969:sec:abstract:sent:3:enalapril:44-53,med:pmid:40544969,med:pmid:40544969:sec:abstract:sent:3,enalapril,enalapril,44,53,regex
med:pmid:40544969:sec:abstract:sent:3:enalapril:44-61,med:pmid:40544969,med:pmid:40544969:sec:abstract:sent:3,enalapril,enalapril maleate,44,61,regex
med:pmid:40375473:sec:results:sent:8:enalapril:147-156,med:pmid:40375473,med:pmid:40375473:sec:results:sent:8,enalapril,enalapril,147,156,regex
med:pmid:40329926:sec:abstract:sent:11:enalapril:15-24,med:pmid:40329926,med:pmid:40329926:sec:abstract:sent:11,enalapril,enalapril,15,24,regex
med:pmid:40090723:sec:abstract:sent:5:enalapril:15-24,med:pmid:40090723,med:pmid:40090723:sec:abstract:sent:5,enalapril,enalapril,15,24,regex
med:pmid:37702881:sec:abstract:sent:1:enalapril:42-47,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:1,enalapril,ACEIs,42,47,regex
med:pmid:37702881:sec:abstract:sent:2:enalapril:31-36,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:2,enalapril,ACEIs,31,36,regex
med:pmid:37702881:sec:abstract:sent:3:enalapril:110-115,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:3,enalapril,ACEIs,110,115,regex
med:pmid:37702881:sec:abstract:sent:3:enalapril:117-126,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:3,enalapril,enalapril,117,126,regex
med:pmid:37702881:sec:abstract:sent:4:enalapril:65-74,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:4,enalapril,enalapril,65,74,regex
med:pmid:37702881:sec:abstract:sent:6:enalapril:72-81,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:6,enalapril,enalapril,72,81,regex
med:pmid:37702881:sec:abstract:sent:7:enalapril:64-73,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:7,enalapril,enalapril,64,73,regex
med:pmid:37702881:sec:abstract:sent:8:enalapril:122-131,med:pmid:37702881,med:pmid:37702881:sec:abstract:sent:8,enalapril,enalapril,122,131,regex
med:pmid:40874922:sec:title:sent:0:enalapril:0-9,med:pmid:40874922,med:pmid:40874922:sec:title:sent:0,enalapril,Enalapril,0,9,regex
med:pmid:40874922:sec:abstract:sent:3:enalapril:65-74,med:pmid:40874922,med:pmid:40874922:sec:abstract:sent:3,enalapril,enalapril,65,74,regex
med:pmid:40874922:sec:abstract:sent:4:enalapril:104-113,med:pmid:40874922,med:pmid:40874922:sec:abstract:sent:4,enalapril,enalapril,104,113,regex
med:pmid:40874922:sec:abstract:sent:5:enalapril:235-244,med:pmid:40874922,med:pmid:40874922:sec:abstract:sent:5,enalapril,enalapril,235,244,regex
med:pmid:40874922:sec:abstract:sent:6:enalapril:25-34,med:pmid:40874922,med:pmid:40874922:sec:abstract:sent:6,enalapril,enalapril,25,34,regex
med:pmid:40874922:sec:abstract:sent:7:enalapril:37-46,med:pmid:40874922,med:pmid:40874922:sec:abstract:sent:7,enalapril,enalapril,37,46,regex
med:pmid:40854713:sec:abstract:sent:9:enalapril:72-81,med:pmid:40854713,med:pmid:40854713:sec:abstract:sent:9,enalapril,enalapril,72,81,regex
med:pmid:40851081:sec:abstract:sent:5:enalapril:143-152,med:pmid:40851081,med:pmid:40851081:sec:abstract:sent:5,enalapril,enalapril,143,152,regex
med:pmid:40835369:sec:abstract:sent:2:sacubitril_valsartan:59-79,med:pmid:40835369,med:pmid:40835369:sec:abstract:sent:2,sacubitril_valsartan,sacubitril/valsartan,59,79,regex
med:pmid:40835369:sec:abstract:sent:5:enalapril:94-103,med:pmid:40835369,med:pmid:40835369:sec:abstract:sent:5,enalapril,enalapril,94,103,regex
med:pmid:40785031:sec:abstract:sent:4:enalapril:206-215,med:pmid:40785031,med:pmid:40785031:sec:abstract:sent:4,enalapril,enalapril,206,215,regex
med:pmid:40518035:sec:title:sent:0:enalapril:82-91,med:pmid:40518035,med:pmid:40518035:sec:title:sent:0,enalapril,Enalapril,82,91,regex
med:pmid:40518035:sec:abstract:sent:2:enalapril:146-155,med:pmid:40518035,med:pmid:40518035:sec:abstract:sent:2,enalapril,Enalapril,146,155,regex
med:pmid:40353367:sec:introduction:sent:1:sacubitril_valsartan:183-203,med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,183,203,regex
med:pmid:40353367:sec:introduction:sent:1:enalapril:207-216,med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:1,enalapril,enalapril,207,216,regex
med:pmid:40353367:sec:introduction:sent:2:sacubitril_valsartan:133-153,med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,133,153,regex
med:pmid:40353367:sec:introduction:sent:2:enalapril:157-166,med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:2,enalapril,enalapril,157,166,regex
med:pmid:40353367:sec:results:sent:5:sacubitril_valsartan:131-151,med:pmid:40353367,med:pmid:40353367:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,131,151,regex
med:pmid:40353367:sec:results:sent:5:enalapril:155-164,med:pmid:40353367,med:pmid:40353367:sec:results:sent:5,enalapril,enalapril,155,164,regex
med:pmid:40353367:sec:discussion:sent:8:sacubitril_valsartan:28-48,med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:8,sacubitril_valsartan,sacubitril/valsartan,28,48,regex
med:pmid:40353367:sec:discussion:sent:8:enalapril:59-68,med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:8,enalapril,enalapril,59,68,regex
med:pmid:40353367:sec:discussion:sent:10:sacubitril_valsartan:35-55,med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:10,sacubitril_valsartan,sacubitril/valsartan,35,55,regex
med:pmid:40353367:sec:discussion:sent:10:enalapril:60-69,med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:10,enalapril,enalapril,60,69,regex
med:pmid:40253895:sec:title:sent:0:enalapril:46-55,med:pmid:40253895,med:pmid:40253895:sec:title:sent:0,enalapril,enalapril,46,55,regex
med:pmid:40253895:sec:abstract:sent:3:enalapril:230-239,med:pmid:40253895,med:pmid:40253895:sec:abstract:sent:3,enalapril,enalapril,230,239,regex
med:pmid:40253895:sec:abstract:sent:4:enalapril:0-9,med:pmid:40253895,med:pmid:40253895:sec:abstract:sent:4,enalapril,Enalapril,0,9,regex
med:pmid:40253895:sec:abstract:sent:7:enalapril:0-9,med:pmid:40253895,med:pmid:40253895:sec:abstract:sent:7,enalapril,Enalapril,0,9,regex
med:pmid:40253895:sec:abstract:sent:11:enalapril:21-30,med:pmid:40253895,med:pmid:40253895:sec:abstract:sent:11,enalapril,enalapril,21,30,regex
med:pmid:40253895:sec:methods:sent:16:enalapril:102-111,med:pmid:40253895,med:pmid:40253895:sec:methods:sent:16,enalapril,enalapril,102,111,regex
med:pmid:40253895:sec:methods:sent:16:enalapril:119-128,med:pmid:40253895,med:pmid:40253895:sec:methods:sent:16,enalapril,enalapril,119,128,regex
med:pmid:40253895:sec:methods:sent:17:enalapril:0-9,med:pmid:40253895,med:pmid:40253895:sec:methods:sent:17,enalapril,Enalapril,0,9,regex
med:pmid:40961476:sec:abstract:sent:5:enalapril:115-124,med:pmid:40961476,med:pmid:40961476:sec:abstract:sent:5,enalapril,enalapril,115,124,regex
med:pmid:40961476:sec:abstract:sent:5:enalapril:115-132,med:pmid:40961476,med:pmid:40961476:sec:abstract:sent:5,enalapril,enalapril maleate,115,132,regex
med:pmid:40677356:sec:results:sent:6:enalapril:43-52,med:pmid:40677356,med:pmid:40677356:sec:results:sent:6,enalapril,enalapril,43,52,regex
med:pmid:40461938:sec:title:sent:0:enalapril:39-48,med:pmid:40461938,med:pmid:40461938:sec:title:sent:0,enalapril,Enalapril,39,48,regex
med:pmid:40461938:sec:title:sent:0:enalapril:143-152,med:pmid:40461938,med:pmid:40461938:sec:title:sent:0,enalapril,Enalapril,143,152,regex
med:pmid:40461938:sec:introduction:sent:1:enalapril:0-9,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:1,enalapril,Enalapril,0,9,regex
med:pmid:40461938:sec:introduction:sent:2:enalapril:25-34,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:2,enalapril,enalapril,25,34,regex
med:pmid:40461938:sec:introduction:sent:2:enalapril:94-98,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:2,enalapril,ACEi,94,98,regex
med:pmid:40461938:sec:introduction:sent:3:enalapril:62-71,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:3,enalapril,enalapril,62,71,regex
med:pmid:40461938:sec:introduction:sent:3:enalapril:113-117,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:3,enalapril,ACEi,113,117,regex
med:pmid:40461938:sec:introduction:sent:3:enalapril:281-290,med:pmid:40461938,med:pmid:40461938:sec:introduction:sent:3,enalapril,enalapril,281,290,regex
med:pmid:40461938:sec:methods:sent:4:enalapril:8-12,med:pmid:40461938,med:pmid:40461938:sec:methods:sent:4,enalapril,ACEi,8,12,regex
med:pmid:40461938:sec:methods:sent:4:enalapril:67-76,med:pmid:40461938,med:pmid:40461938:sec:methods:sent:4,enalapril,Enalapril,67,76,regex
med:pmid:40461938:sec:methods:sent:5:enalapril:186-195,med:pmid:40461938,med:pmid:40461938:sec:methods:sent:5,enalapril,enalapril,186,195,regex
med:pmid:40461938:sec:methods:sent:6:enalapril:69-78,med:pmid:40461938,med:pmid:40461938:sec:methods:sent:6,enalapril,enalapril,69,78,regex
med:pmid:40461938:sec:results:sent:10:enalapril:35-44,med:pmid:40461938,med:pmid:40461938:sec:results:sent:10,enalapril,enalapril,35,44,regex
med:pmid:40461938:sec:results:sent:11:enalapril:59-68,med:pmid:40461938,med:pmid:40461938:sec:results:sent:11,enalapril,enalapril,59,68,regex
med:pmid:40461938:sec:results:sent:14:enalapril:193-202,med:pmid:40461938,med:pmid:40461938:sec:results:sent:14,enalapril,enalapril,193,202,regex
med:pmid:40461938:sec:results:sent:15:enalapril:116-125,med:pmid:40461938,med:pmid:40461938:sec:results:sent:15,enalapril,enalapril,116,125,regex
med:pmid:40461938:sec:conclusion:sent:16:enalapril:237-246,med:pmid:40461938,med:pmid:40461938:sec:conclusion:sent:16,enalapril,enalapril,237,246,regex
med:pmid:40439461:sec:introduction:sent:1:enalapril:167-176,med:pmid:40439461,med:pmid:40439461:sec:introduction:sent:1,enalapril,enalapril,167,176,regex
med:pmid:40439461:sec:introduction:sent:1:enalapril:167-184,med:pmid:40439461,med:pmid:40439461:sec:introduction:sent:1,enalapril,enalapril maleate,167,184,regex
med:pmid:40404011:sec:title:sent:0:enalapril:23-32,med:pmid:40404011,med:pmid:40404011:sec:title:sent:0,enalapril,Enalapril,23,32,regex
med:pmid:40404011:sec:introduction:sent:1:enalapril:46-55,med:pmid:40404011,med:pmid:40404011:sec:introduction:sent:1,enalapril,enalapril,46,55,regex
med:pmid:40404011:sec:introduction:sent:2:enalapril:25-34,med:pmid:40404011,med:pmid:40404011:sec:introduction:sent:2,enalapril,enalapril,25,34,regex
med:pmid:40404011:sec:methods:sent:6:enalapril:22-31,med:pmid:40404011,med:pmid:40404011:sec:methods:sent:6,enalapril,enalapril,22,31,regex
med:pmid:40404011:sec:methods:sent:6:enalapril:52-61,med:pmid:40404011,med:pmid:40404011:sec:methods:sent:6,enalapril,enalapril,52,61,regex
med:pmid:40404011:sec:conclusion:sent:15:enalapril:50-59,med:pmid:40404011,med:pmid:40404011:sec:conclusion:sent:15,enalapril,enalapril,50,59,regex
med:pmid:40345400:sec:abstract:sent:16:enalapril:4-13,med:pmid:40345400,med:pmid:40345400:sec:abstract:sent:16,enalapril,enalapril,4,13,regex
med:pmid:40345400:sec:abstract:sent:16:enalapril:4-21,med:pmid:40345400,med:pmid:40345400:sec:abstract:sent:16,enalapril,enalapril maleate,4,21,regex
med:pmid:40638165:sec:abstract:sent:12:enalapril:102-111,med:pmid:40638165,med:pmid:40638165:sec:abstract:sent:12,enalapril,enalapril,102,111,regex
med:pmid:40567243:sec:abstract:sent:3:enalapril:19-28,med:pmid:40567243,med:pmid:40567243:sec:abstract:sent:3,enalapril,enalapril,19,28,regex
med:pmid:40565733:sec:abstract:sent:5:enalapril:228-237,med:pmid:40565733,med:pmid:40565733:sec:abstract:sent:5,enalapril,Enalapril,228,237,regex
med:pmid:40132692:sec:abstract:sent:5:enalapril:174-183,med:pmid:40132692,med:pmid:40132692:sec:abstract:sent:5,enalapril,Enalapril,174,183,regex
med:pmid:40132692:sec:abstract:sent:9:enalapril:26-30,med:pmid:40132692,med:pmid:40132692:sec:abstract:sent:9,enalapril,ACEi,26,30,regex
med:pmid:40132692:sec:abstract:sent:10:enalapril:96-100,med:pmid:40132692,med:pmid:40132692:sec:abstract:sent:10,enalapril,ACEi,96,100,regex
med:pmid:40485891:sec:results:sent:8:enalapril:149-158,med:pmid:40485891,med:pmid:40485891:sec:results:sent:8,enalapril,enalapril,149,158,regex
med:pmid:40265590:sec:title:sent:0:sacubitril_valsartan:41-61,med:pmid:40265590,med:pmid:40265590:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,41,61,regex
med:pmid:40265590:sec:introduction:sent:1:sacubitril_valsartan:86-106,med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,86,106,regex
med:pmid:40265590:sec:introduction:sent:1:sacubitril_valsartan:183-187,med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:1,sacubitril_valsartan,ARNI,183,187,regex
med:pmid:40265590:sec:introduction:sent:2:sacubitril_valsartan:36-56,med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,36,56,regex
med:pmid:40265590:sec:introduction:sent:2:sacubitril_valsartan:99-103,med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:2,sacubitril_valsartan,ARNI,99,103,regex
med:pmid:40265590:sec:introduction:sent:2:enalapril:109-113,med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:2,enalapril,ACEI,109,113,regex
med:pmid:40265590:sec:results:sent:3:sacubitril_valsartan:130-150,med:pmid:40265590,med:pmid:40265590:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,130,150,regex
med:pmid:40265590:sec:results:sent:3:enalapril:154-163,med:pmid:40265590,med:pmid:40265590:sec:results:sent:3,enalapril,enalapril,154,163,regex
med:pmid:40265590:sec:results:sent:8:enalapril:14-23,med:pmid:40265590,med:pmid:40265590:sec:results:sent:8,enalapril,enalapril,14,23,regex
med:pmid:40265590:sec:results:sent:8:sacubitril_valsartan:25-45,med:pmid:40265590,med:pmid:40265590:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,25,45,regex
med:pmid:40265590:sec:conclusion:sent:12:sacubitril_valsartan:16-36,med:pmid:40265590,med:pmid:40265590:sec:conclusion:sent:12,sacubitril_valsartan,sacubitril/valsartan,16,36,regex
med:pmid:40265590:sec:conclusion:sent:12:enalapril:52-61,med:pmid:40265590,med:pmid:40265590:sec:conclusion:sent:12,enalapril,enalapril,52,61,regex
med:pmid:40265590:sec:conclusion:sent:13:sacubitril_valsartan:13-33,med:pmid:40265590,med:pmid:40265590:sec:conclusion:sent:13,sacubitril_valsartan,sacubitril/valsartan,13,33,regex
med:pmid:39978711:sec:title:sent:0:enalapril:14-23,med:pmid:39978711,med:pmid:39978711:sec:title:sent:0,enalapril,Enalapril,14,23,regex
med:pmid:39978711:sec:abstract:sent:2:enalapril:63-72,med:pmid:39978711,med:pmid:39978711:sec:abstract:sent:2,enalapril,enalapril,63,72,regex
med:pmid:39978711:sec:abstract:sent:5:enalapril:63-72,med:pmid:39978711,med:pmid:39978711:sec:abstract:sent:5,enalapril,enalapril,63,72,regex
med:pmid:39978711:sec:abstract:sent:8:enalapril:85-94,med:pmid:39978711,med:pmid:39978711:sec:abstract:sent:8,enalapril,enalapril,85,94,regex
med:pmid:39922507:sec:abstract:sent:9:enalapril:188-197,med:pmid:39922507,med:pmid:39922507:sec:abstract:sent:9,enalapril,enalapril,188,197,regex
med:pmid:39922507:sec:abstract:sent:9:enalapril:188-205,med:pmid:39922507,med:pmid:39922507:sec:abstract:sent:9,enalapril,enalapril maleate,188,205,regex
med:pmid:39563094:sec:title:sent:0:sacubitril_valsartan:11-31,med:pmid:39563094,med:pmid:39563094:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,11,31,regex
med:pmid:39563094:sec:introduction:sent:2:sacubitril_valsartan:14-34,med:pmid:39563094,med:pmid:39563094:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,14,34,regex
med:pmid:39563094:sec:results:sent:3:sacubitril_valsartan:26-46,med:pmid:39563094,med:pmid:39563094:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,26,46,regex
med:pmid:39563094:sec:results:sent:3:enalapril:59-68,med:pmid:39563094,med:pmid:39563094:sec:results:sent:3,enalapril,enalapril,59,68,regex
med:pmid:39563094:sec:results:sent:7:sacubitril_valsartan:15-35,med:pmid:39563094,med:pmid:39563094:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,15,35,regex
med:pmid:39563094:sec:results:sent:10:sacubitril_valsartan:27-47,med:pmid:39563094,med:pmid:39563094:sec:results:sent:10,sacubitril_valsartan,sacubitril/valsartan,27,47,regex
med:pmid:39563094:sec:results:sent:10:enalapril:55-64,med:pmid:39563094,med:pmid:39563094:sec:results:sent:10,enalapril,enalapril,55,64,regex
med:pmid:39563094:sec:conclusion:sent:11:sacubitril_valsartan:0-20,med:pmid:39563094,med:pmid:39563094:sec:conclusion:sent:11,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:39563094:sec:conclusion:sent:11:enalapril:48-57,med:pmid:39563094,med:pmid:39563094:sec:conclusion:sent:11,enalapril,enalapril,48,57,regex
med:pmid:40699692:sec:abstract:sent:9:enalapril:101-110,med:pmid:40699692,med:pmid:40699692:sec:abstract:sent:9,enalapril,enalapril,101,110,regex
med:pmid:40357071:sec:abstract:sent:4:enalapril:114-123,med:pmid:40357071,med:pmid:40357071:sec:abstract:sent:4,enalapril,enalapril,114,123,regex
med:pmid:40238512:sec:abstract:sent:3:enalapril:224-233,med:pmid:40238512,med:pmid:40238512:sec:abstract:sent:3,enalapril,enalapril,224,233,regex
med:pmid:40238512:sec:abstract:sent:8:enalapril:60-69,med:pmid:40238512,med:pmid:40238512:sec:abstract:sent:8,enalapril,enalapril,60,69,regex
med:pmid:40186270:sec:discussion:sent:11:enalapril:19-28,med:pmid:40186270,med:pmid:40186270:sec:discussion:sent:11,enalapril,enalapril,19,28,regex
med:pmid:40111075:sec:title:sent:0:enalapril:108-122,med:pmid:40111075,med:pmid:40111075:sec:title:sent:0,enalapril,ACE inhibitors,108,122,regex
med:pmid:40111075:sec:abstract:sent:2:enalapril:131-145,med:pmid:40111075,med:pmid:40111075:sec:abstract:sent:2,enalapril,ACE inhibitors,131,145,regex
med:pmid:40111075:sec:abstract:sent:2:enalapril:147-152,med:pmid:40111075,med:pmid:40111075:sec:abstract:sent:2,enalapril,ACEIs,147,152,regex
med:pmid:40111075:sec:abstract:sent:4:enalapril:59-68,med:pmid:40111075,med:pmid:40111075:sec:abstract:sent:4,enalapril,enalapril,59,68,regex
med:pmid:40111075:sec:abstract:sent:10:enalapril:0-5,med:pmid:40111075,med:pmid:40111075:sec:abstract:sent:10,enalapril,ACEIs,0,5,regex
med:pmid:40111075:sec:abstract:sent:11:enalapril:0-5,med:pmid:40111075,med:pmid:40111075:sec:abstract:sent:11,enalapril,ACEIs,0,5,regex
med:pmid:40047288:sec:title:sent:0:enalapril:183-192,med:pmid:40047288,med:pmid:40047288:sec:title:sent:0,enalapril,Enalapril,183,192,regex
med:pmid:40047288:sec:abstract:sent:1:enalapril:235-244,med:pmid:40047288,med:pmid:40047288:sec:abstract:sent:1,enalapril,enalapril,235,244,regex
med:pmid:40047288:sec:abstract:sent:7:enalapril:70-79,med:pmid:40047288,med:pmid:40047288:sec:abstract:sent:7,enalapril,enalapril,70,79,regex
med:pmid:39921148:sec:title:sent:0:enalapril:15-24,med:pmid:39921148,med:pmid:39921148:sec:title:sent:0,enalapril,enalapril,15,24,regex
med:pmid:39921148:sec:abstract:sent:1:enalapril:22-31,med:pmid:39921148,med:pmid:39921148:sec:abstract:sent:1,enalapril,enalapril,22,31,regex
med:pmid:39837966:sec:title:sent:0:enalapril:74-78,med:pmid:39837966,med:pmid:39837966:sec:title:sent:0,enalapril,ACEI,74,78,regex
med:pmid:39837966:sec:abstract:sent:2:enalapril:0-40,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:2,enalapril,Angiotensin Converting Enzyme Inhibitors,0,40,regex
med:pmid:39837966:sec:abstract:sent:2:enalapril:42-46,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:2,enalapril,ACEI,42,46,regex
med:pmid:39837966:sec:abstract:sent:4:enalapril:76-80,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:4,enalapril,ACEI,76,80,regex
med:pmid:39837966:sec:abstract:sent:5:enalapril:162-166,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:5,enalapril,ACEI,162,166,regex
med:pmid:39837966:sec:abstract:sent:5:enalapril:168-177,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:5,enalapril,Enalapril,168,177,regex
med:pmid:39837966:sec:abstract:sent:6:enalapril:47-52,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:6,enalapril,ACEIs,47,52,regex
med:pmid:39837966:sec:abstract:sent:6:enalapril:53-62,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:6,enalapril,enalapril,53,62,regex
med:pmid:39837966:sec:abstract:sent:7:enalapril:115-119,med:pmid:39837966,med:pmid:39837966:sec:abstract:sent:7,enalapril,ACEI,115,119,regex
med:pmid:39837966:sec:introduction:sent:8:enalapril:0-4,med:pmid:39837966,med:pmid:39837966:sec:introduction:sent:8,enalapril,ACEI,0,4,regex
med:pmid:39837966:sec:introduction:sent:10:enalapril:57-61,med:pmid:39837966,med:pmid:39837966:sec:introduction:sent:10,enalapril,ACEI,57,61,regex
med:pmid:39837966:sec:introduction:sent:11:enalapril:113-117,med:pmid:39837966,med:pmid:39837966:sec:introduction:sent:11,enalapril,ACEI,113,117,regex
med:pmid:40969967:sec:title:sent:0:enalapril:14-23,med:pmid:40969967,med:pmid:40969967:sec:title:sent:0,enalapril,enalapril,14,23,regex
med:pmid:40969967:sec:abstract:sent:1:enalapril:55-64,med:pmid:40969967,med:pmid:40969967:sec:abstract:sent:1,enalapril,enalapril,55,64,regex
med:pmid:40969967:sec:abstract:sent:2:enalapril:140-149,med:pmid:40969967,med:pmid:40969967:sec:abstract:sent:2,enalapril,enalapril,140,149,regex
med:pmid:40969967:sec:results:sent:8:enalapril:15-24,med:pmid:40969967,med:pmid:40969967:sec:results:sent:8,enalapril,enalapril,15,24,regex
med:pmid:40255807:sec:title:sent:0:enalapril:66-75,med:pmid:40255807,med:pmid:40255807:sec:title:sent:0,enalapril,Enalapril,66,75,regex
med:pmid:40255807:sec:abstract:sent:4:enalapril:31-40,med:pmid:40255807,med:pmid:40255807:sec:abstract:sent:4,enalapril,enalapril,31,40,regex
med:pmid:40149735:sec:introduction:sent:4:enalapril:31-40,med:pmid:40149735,med:pmid:40149735:sec:introduction:sent:4,enalapril,Enalapril,31,40,regex
med:pmid:40145346:sec:discussion:sent:11:enalapril:42-51,med:pmid:40145346,med:pmid:40145346:sec:discussion:sent:11,enalapril,enalapril,42,51,regex
med:pmid:40093782:sec:abstract:sent:4:enalapril:77-86,med:pmid:40093782,med:pmid:40093782:sec:abstract:sent:4,enalapril,enalapril,77,86,regex
med:pmid:39983618:sec:title:sent:0:sacubitril_valsartan:10-30,med:pmid:39983618,med:pmid:39983618:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,10,30,regex
med:pmid:39983618:sec:title:sent:0:enalapril:34-43,med:pmid:39983618,med:pmid:39983618:sec:title:sent:0,enalapril,Enalapril,34,43,regex
med:pmid:39983618:sec:introduction:sent:2:sacubitril_valsartan:53-73,med:pmid:39983618,med:pmid:39983618:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,53,73,regex
