doc_id,recency_weight,study_type,study_type_weight,combined_weight,computed_at
med:pmid:40505302,0.666048264745981,other,1.0,0.666048264745981,2026-01-07 21:06:16
med:pmid:40470816,0.6635233668830569,other,1.0,0.6635233668830569,2026-01-07 21:06:16
med:pmid:40232396,0.6022745285304433,other,1.0,0.6022745285304433,2026-01-07 21:06:16
med:pmid:40174692,0.5853604833157824,randomized controlled trial,1.6,0.9365767733052519,2026-01-07 21:06:16
med:pmid:41148773,0.8192233644907857,other,1.0,0.8192233644907857,2026-01-07 21:06:16
med:pmid:41147568,0.8068715678945765,other,1.0,0.8068715678945765,2026-01-07 21:06:17
med:pmid:41146764,0.8207805751280809,other,1.0,0.8207805751280809,2026-01-07 21:06:17
med:pmid:41095846,0.8192233644907857,review,0.9,0.7373010280417072,2026-01-07 21:06:17
med:pmid:41089789,0.8207805751280809,review,0.9,0.7387025176152728,2026-01-07 21:06:17
med:pmid:41049960,0.7857023576008287,other,1.0,0.7857023576008287,2026-01-07 21:06:17
med:pmid:41038277,0.8286111410746332,review,0.9,0.7457500269671699,2026-01-07 21:06:17
med:pmid:41020754,0.8270390740421484,other,1.0,0.8270390740421484,2026-01-07 21:06:17
med:pmid:41017677,0.8286111410746332,other,1.0,0.8286111410746332,2026-01-07 21:06:17
med:pmid:41014612,0.8038128281526327,case report,0.7,0.5626689797068428,2026-01-07 21:06:17
med:pmid:41013435,0.8223407457700268,review,0.9,0.7401066711930241,2026-01-07 21:06:17
med:pmid:41010885,0.8161178007775477,other,1.0,0.8161178007775477,2026-01-07 21:06:17
med:pmid:41007826,0.8053407458618299,other,1.0,0.8053407458618299,2026-01-07 21:06:17
med:pmid:40992794,0.8176691082423277,observational study,1.2,0.9812029298907933,2026-01-07 21:06:17
med:pmid:40981086,0.7901913575916196,other,1.0,0.7901913575916196,2026-01-07 21:06:17
med:pmid:40971218,0.8114815151930779,other,1.0,0.8114815151930779,2026-01-07 21:06:17
med:pmid:40955096,0.8068715678945765,other,1.0,0.8068715678945765,2026-01-07 21:06:17
med:pmid:40947918,0.7842116984574725,other,1.0,0.7842116984574725,2026-01-07 21:06:17
med:pmid:40944787,0.8022878092568112,review,0.9,0.7220590283311301,2026-01-07 21:06:17
med:pmid:40943672,0.7947060048529351,review,0.9,0.7152354043676415,2026-01-07 21:06:17
med:pmid:40937816,0.8007656836746456,other,1.0,0.8007656836746456,2026-01-07 21:06:17
med:pmid:40933460,0.7842116984574725,other,1.0,0.7842116984574725,2026-01-07 21:06:17
med:pmid:40927931,0.7977300905045559,observational study,1.2,0.9572761086054671,2026-01-07 21:06:17
med:pmid:40910758,0.7901913575916196,other,1.0,0.7901913575916196,2026-01-07 21:06:17
med:pmid:40908036,0.7886921817767578,review,0.9,0.709822963599082,2026-01-07 21:06:17
med:pmid:40892003,0.7857023576008287,other,1.0,0.7857023576008287,2026-01-07 21:06:17
med:pmid:40889965,0.7842116984574725,other,1.0,0.7842116984574725,2026-01-07 21:06:17
med:pmid:40888333,0.7842116984574725,other,1.0,0.7842116984574725,2026-01-07 21:06:17
med:pmid:40881241,0.7842116984574725,case report,0.7,0.5489481889202307,2026-01-07 21:06:17
med:pmid:40857785,0.765088546062338,other,1.0,0.765088546062338,2026-01-07 21:06:17
med:pmid:40857173,0.7753269467873339,other,1.0,0.7753269467873339,2026-01-07 21:06:17
med:pmid:40747151,0.7199793317752973,case report,0.7,0.503985532242708,2026-01-07 21:06:17
med:pmid:40714683,0.7296140818318346,other,1.0,0.7296140818318346,2026-01-07 21:06:17
med:pmid:40675770,0.8207805751280809,other,1.0,0.8207805751280809,2026-01-07 21:06:17
med:pmid:40623544,0.7024224979382505,review,0.9,0.6321802481444255,2026-01-07 21:06:17
med:pmid:40621831,0.7010898399553368,randomized controlled trial,1.6,1.121743743928539,2026-01-07 21:06:17
med:pmid:40599110,0.7842116984574725,other,1.0,0.7842116984574725,2026-01-07 21:06:17
med:pmid:40487344,0.6267784128385521,other,1.0,0.6267784128385521,2026-01-07 21:06:17
med:pmid:40456625,0.6597539553864471,other,1.0,0.6597539553864471,2026-01-07 21:06:17
med:pmid:40454524,0.7842116984574725,review,0.9,0.7057905286117253,2026-01-07 21:06:17
med:pmid:40448875,0.6572529183893066,review,0.9,0.5915276265503759,2026-01-07 21:06:17
med:pmid:40402103,0.6448892329510973,case report,0.7,0.4514224630657681,2026-01-07 21:06:17
med:pmid:40315621,0.620855212615535,observational study,1.2,0.745026255138642,2026-01-07 21:06:17
med:pmid:40250982,0.8207805751280809,other,1.0,0.8207805751280809,2026-01-07 21:06:17
med:pmid:41104272,0.765088546062338,review,0.9,0.6885796914561042,2026-01-07 21:06:17
med:pmid:41035599,0.7827238674393727,case report,0.7,0.5479067072075609,2026-01-07 21:06:17
med:pmid:41035577,0.7827238674393727,case report,0.7,0.5479067072075609,2026-01-07 21:06:17
med:pmid:41011135,0.7738559721986256,other,1.0,0.7738559721986256,2026-01-07 21:06:17
med:pmid:41002607,0.7753269467873339,other,1.0,0.7753269467873339,2026-01-07 21:06:17
med:pmid:40984967,0.7694597719381459,other,1.0,0.7694597719381459,2026-01-07 21:06:17
med:pmid:40970044,0.7621882000406616,other,1.0,0.7621882000406616,2026-01-07 21:06:17
med:pmid:40955890,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:17
med:pmid:40943860,0.7782772895314137,other,1.0,0.7782772895314137,2026-01-07 21:06:18
med:pmid:40937230,0.7535529643044551,case report,0.7,0.5274870750131185,2026-01-07 21:06:18
med:pmid:40927098,0.759298848834015,other,1.0,0.759298848834015,2026-01-07 21:06:18
med:pmid:40922856,0.747850560927379,other,1.0,0.747850560927379,2026-01-07 21:06:18
med:pmid:40884070,0.7812388591809217,other,1.0,0.7812388591809217,2026-01-07 21:06:18
med:pmid:40870531,0.765088546062338,other,1.0,0.765088546062338,2026-01-07 21:06:18
med:pmid:40869719,0.767999928737488,review,0.9,0.6911999358637392,2026-01-07 21:06:18
med:pmid:40869555,0.7564204507625586,other,1.0,0.7564204507625586,2026-01-07 21:06:18
med:pmid:40869494,0.7535529643044551,other,1.0,0.7535529643044551,2026-01-07 21:06:18
med:pmid:40868984,0.749272103450531,other,1.0,0.749272103450531,2026-01-07 21:06:18
med:pmid:40866258,0.7782772895314137,other,1.0,0.7782772895314137,2026-01-07 21:06:18
med:pmid:40858368,0.7753269467873339,observational study,1.2,0.9303923361448007,2026-01-07 21:06:18
med:pmid:40855356,0.7738559721986256,other,1.0,0.7738559721986256,2026-01-07 21:06:18
med:pmid:40849780,0.767999928737488,other,1.0,0.767999928737488,2026-01-07 21:06:18
med:pmid:40840816,0.765088546062338,other,1.0,0.765088546062338,2026-01-07 21:06:18
med:pmid:40835616,0.7665428551971142,other,1.0,0.7665428551971142,2026-01-07 21:06:18
med:pmid:40835081,0.7636369960884427,other,1.0,0.7636369960884427,2026-01-07 21:06:18
med:pmid:40824896,0.7636369960884427,other,1.0,0.7636369960884427,2026-01-07 21:06:18
med:pmid:40823758,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
med:pmid:40820210,0.7621882000406616,other,1.0,0.7621882000406616,2026-01-07 21:06:18
med:pmid:40818772,0.7578582832551991,other,1.0,0.7578582832551991,2026-01-07 21:06:18
med:pmid:40818766,0.7578582832551991,other,1.0,0.7578582832551991,2026-01-07 21:06:18
med:pmid:40816844,0.7393777639348282,case report,0.7,0.5175644347543797,2026-01-07 21:06:18
med:pmid:40814880,0.7564204507625586,other,1.0,0.7564204507625586,2026-01-07 21:06:18
med:pmid:40809731,0.6775297328021529,other,1.0,0.6775297328021529,2026-01-07 21:06:18
med:pmid:40806543,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
med:pmid:40796619,0.7549853461707969,review,0.9,0.6794868115537173,2026-01-07 21:06:18
med:pmid:40780826,0.747850560927379,other,1.0,0.747850560927379,2026-01-07 21:06:18
med:pmid:40771165,0.7464317153992651,randomized controlled trial,1.6,1.1942907446388242,2026-01-07 21:06:18
med:pmid:40755965,0.7104718111828882,other,1.0,0.7104718111828882,2026-01-07 21:06:18
med:pmid:40751459,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
med:pmid:40720062,0.7337826293421476,other,1.0,0.7337826293421476,2026-01-07 21:06:18
med:pmid:40704850,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
med:pmid:40697957,0.7131753614227996,other,1.0,0.7131753614227996,2026-01-07 21:06:18
med:pmid:40678369,0.6547613624813055,review,0.9,0.5892852262331749,2026-01-07 21:06:18
med:pmid:40601041,0.6984321042741304,other,1.0,0.6984321042741304,2026-01-07 21:06:18
med:pmid:40542996,0.6839936299924942,review,0.9,0.6155942669932448,2026-01-07 21:06:18
med:pmid:40540814,0.6814007037046668,other,1.0,0.6814007037046668,2026-01-07 21:06:18
med:pmid:40490221,0.666048264745981,other,1.0,0.666048264745981,2026-01-07 21:06:18
med:pmid:40476175,0.6315576341493133,other,1.0,0.6315576341493133,2026-01-07 21:06:18
med:pmid:40450497,0.6560059575487075,review,0.9,0.5904053617938367,2026-01-07 21:06:18
med:pmid:40397431,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
agr:hash:a2b9cb83a8ab,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:18
med:pmid:40302030,0.6185016354312808,other,1.0,0.6185016354312808,2026-01-07 21:06:18
med:pmid:40300786,0.6185016354312808,randomized controlled trial,1.6,0.9896026166900493,2026-01-07 21:06:18
med:pmid:40290521,0.577630640800186,other,1.0,0.577630640800186,2026-01-07 21:06:18
med:pmid:40240862,0.6034193546463128,other,1.0,0.6034193546463128,2026-01-07 21:06:18
med:pmid:40232857,0.6022745285304433,observational study,1.2,0.7227294342365319,2026-01-07 21:06:18
med:pmid:40222594,0.5977169028981311,other,1.0,0.5977169028981311,2026-01-07 21:06:18
med:pmid:40058083,0.556103243755726,other,1.0,0.556103243755726,2026-01-07 21:06:18
med:pmid:40009171,0.5498028541626522,other,1.0,0.5498028541626522,2026-01-07 21:06:19
med:pmid:39956649,0.5394604283601847,randomized controlled trial,1.6,0.8631366853762956,2026-01-07 21:06:19
med:pmid:39954722,0.5374154076690517,other,1.0,0.5374154076690517,2026-01-07 21:06:19
med:pmid:39792134,0.5028566797257031,randomized controlled trial,1.6,0.804570687561125,2026-01-07 21:06:19
med:pmid:40961474,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40896736,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40872528,0.7365748839712198,other,1.0,0.7365748839712198,2026-01-07 21:06:19
med:pmid:40821337,0.7158891994514517,other,1.0,0.7158891994514517,2026-01-07 21:06:19
med:pmid:40806350,0.7296140818318346,review,0.9,0.6566526736486512,2026-01-07 21:06:19
med:pmid:40799191,0.7282298351235453,other,1.0,0.7282298351235453,2026-01-07 21:06:19
med:pmid:40786355,0.7077785097321176,review,0.9,0.6370006587589059,2026-01-07 21:06:19
med:pmid:40766192,0.7254692154331355,other,1.0,0.7254692154331355,2026-01-07 21:06:19
med:pmid:40765548,0.7379749932627773,other,1.0,0.7379749932627773,2026-01-07 21:06:19
med:pmid:40755686,0.6997597103329251,other,1.0,0.6997597103329251,2026-01-07 21:06:19
med:pmid:40747025,0.67881760684571,other,1.0,0.67881760684571,2026-01-07 21:06:19
med:pmid:40745236,0.7379749932627773,other,1.0,0.7379749932627773,2026-01-07 21:06:19
med:pmid:40739095,0.7365748839712198,randomized controlled trial,1.6,1.1785198143539517,2026-01-07 21:06:19
med:pmid:40722116,0.7337826293421476,observational study,1.2,0.880539155210577,2026-01-07 21:06:19
med:pmid:40718655,0.6971070169911687,case report,0.7,0.4879749118938181,2026-01-07 21:06:19
med:pmid:40717368,0.7296140818318346,other,1.0,0.7296140818318346,2026-01-07 21:06:19
med:pmid:40711847,0.7379749932627773,other,1.0,0.7379749932627773,2026-01-07 21:06:19
med:pmid:40699461,0.7268482146515048,other,1.0,0.7268482146515048,2026-01-07 21:06:19
med:pmid:40685762,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40685715,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40661930,0.7145309920202676,other,1.0,0.7145309920202676,2026-01-07 21:06:19
med:pmid:40660106,0.7145309920202676,other,1.0,0.7145309920202676,2026-01-07 21:06:19
med:pmid:40642545,0.6485737169452885,other,1.0,0.6485737169452885,2026-01-07 21:06:19
med:pmid:40635044,0.7077785097321176,other,1.0,0.7077785097321176,2026-01-07 21:06:19
med:pmid:40624671,0.7050954182187305,review,0.9,0.6345858763968574,2026-01-07 21:06:19
med:pmid:40624155,0.7064356901557263,review,0.9,0.6357921211401537,2026-01-07 21:06:19
med:pmid:40615599,0.7010898399553368,other,1.0,0.7010898399553368,2026-01-07 21:06:19
med:pmid:40611490,0.6997597103329251,other,1.0,0.6997597103329251,2026-01-07 21:06:19
med:pmid:40607141,0.5853604833157824,case report,0.7,0.4097523383210476,2026-01-07 21:06:19
med:pmid:40600222,0.6957844437053398,other,1.0,0.6957844437053398,2026-01-07 21:06:19
med:pmid:40597193,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40543460,0.6826959358355629,other,1.0,0.6826959358355629,2026-01-07 21:06:19
med:pmid:40505913,0.6698536378944602,other,1.0,0.6698536378944602,2026-01-07 21:06:19
med:pmid:40499560,0.6711269209276027,other,1.0,0.6711269209276027,2026-01-07 21:06:19
med:pmid:40414000,0.6485737169452885,other,1.0,0.6485737169452885,2026-01-07 21:06:19
med:pmid:40409406,0.6448892329510973,other,1.0,0.6448892329510973,2026-01-07 21:06:19
med:pmid:40389636,0.6424445460833641,other,1.0,0.6424445460833641,2026-01-07 21:06:19
med:pmid:40324195,0.6267784128385521,review,0.9,0.5641005715546968,2026-01-07 21:06:19
med:pmid:40319618,0.6232177458400726,other,1.0,0.6232177458400726,2026-01-07 21:06:19
med:pmid:40271773,0.6091762100022605,other,1.0,0.6091762100022605,2026-01-07 21:06:19
med:pmid:40263024,0.6011318744145693,case report,0.7,0.42079231209019846,2026-01-07 21:06:19
med:pmid:40188960,0.5898238905407867,other,1.0,0.5898238905407867,2026-01-07 21:06:19
med:pmid:40117391,0.5721718983318324,other,1.0,0.5721718983318324,2026-01-07 21:06:19
med:pmid:39956377,0.5374154076690517,other,1.0,0.5374154076690517,2026-01-07 21:06:19
med:pmid:39927747,0.5333485940796269,review,0.9,0.4800137346716642,2026-01-07 21:06:19
med:pmid:39873282,0.6971070169911687,randomized controlled trial,1.6,1.11537122718587,2026-01-07 21:06:19
med:pmid:39869189,0.5193555758631001,other,1.0,0.5193555758631001,2026-01-07 21:06:19
med:pmid:39847052,0.5154254274462087,other,1.0,0.5154254274462087,2026-01-07 21:06:19
med:pmid:38814606,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:19
med:pmid:40734851,0.6944643796470092,review,0.9,0.6250179416823083,2026-01-07 21:06:20
med:pmid:40671977,0.676244302153604,case report,0.7,0.47337101150752275,2026-01-07 21:06:20
med:pmid:40649326,0.6957844437053398,other,1.0,0.6957844437053398,2026-01-07 21:06:20
med:pmid:40630368,0.667314314382467,review,0.9,0.6005828829442204,2026-01-07 21:06:20
med:pmid:40629885,0.6585022495000535,other,1.0,0.6585022495000535,2026-01-07 21:06:20
med:pmid:40621510,0.6585022495000535,other,1.0,0.6585022495000535,2026-01-07 21:06:20
med:pmid:40573100,0.6724026242651086,review,0.9,0.6051623618385977,2026-01-07 21:06:20
med:pmid:40565799,0.667314314382467,other,1.0,0.667314314382467,2026-01-07 21:06:20
med:pmid:40565116,0.6724026242651086,observational study,1.2,0.8068831491181302,2026-01-07 21:06:20
med:pmid:40562090,0.6865964231130056,other,1.0,0.6865964231130056,2026-01-07 21:06:20
med:pmid:40558647,0.6622645095510069,review,0.9,0.5960380585959062,2026-01-07 21:06:20
med:pmid:40551606,0.6865964231130056,other,1.0,0.6865964231130056,2026-01-07 21:06:20
med:pmid:40540017,0.6826959358355629,other,1.0,0.6826959358355629,2026-01-07 21:06:20
med:pmid:40525115,0.6424445460833641,other,1.0,0.6424445460833641,2026-01-07 21:06:20
med:pmid:40510524,0.6711269209276027,other,1.0,0.6711269209276027,2026-01-07 21:06:20
med:pmid:40501207,0.6879015314631135,other,1.0,0.6879015314631135,2026-01-07 21:06:20
med:pmid:40497122,0.610334155094308,other,1.0,0.610334155094308,2026-01-07 21:06:20
med:pmid:40493132,0.6698536378944602,other,1.0,0.6698536378944602,2026-01-07 21:06:20
med:pmid:40488583,0.6685827705738034,other,1.0,0.6685827705738034,2026-01-07 21:06:20
med:pmid:40488326,0.6597539553864471,other,1.0,0.6597539553864471,2026-01-07 21:06:20
med:pmid:40488009,0.6387948813107176,other,1.0,0.6387948813107176,2026-01-07 21:06:20
med:pmid:40481406,0.664784617098554,review,0.9,0.5983061553886986,2026-01-07 21:06:20
med:pmid:40481262,0.664784617098554,other,1.0,0.664784617098554,2026-01-07 21:06:20
med:pmid:40475804,0.613821213507832,other,1.0,0.613821213507832,2026-01-07 21:06:20
med:pmid:40473329,0.5943213315016239,other,1.0,0.5943213315016239,2026-01-07 21:06:20
med:pmid:40466846,0.6597539553864471,other,1.0,0.6597539553864471,2026-01-07 21:06:20
med:pmid:40461184,0.6610080405625505,other,1.0,0.6610080405625505,2026-01-07 21:06:20
med:pmid:40457605,0.6585022495000535,other,1.0,0.6585022495000535,2026-01-07 21:06:20
med:pmid:40439149,0.6547613624813055,observational study,1.2,0.7857136349775665,2026-01-07 21:06:20
med:pmid:40418165,0.6510417270766522,review,0.9,0.585937554368987,2026-01-07 21:06:20
med:pmid:40417813,0.6510417270766522,other,1.0,0.6510417270766522,2026-01-07 21:06:20
med:pmid:40268473,0.6126566526592487,randomized controlled trial,1.6,0.980250644254798,2026-01-07 21:06:20
med:pmid:40172907,0.6585022495000535,other,1.0,0.6585022495000535,2026-01-07 21:06:20
med:pmid:40133635,0.5787286228857443,review,0.9,0.5208557605971699,2026-01-07 21:06:20
med:pmid:40089951,0.5689214456134292,other,1.0,0.5689214456134292,2026-01-07 21:06:20
med:pmid:40088233,0.5646162146257819,randomized controlled trial,1.6,0.9033859434012511,2026-01-07 21:06:20
med:pmid:40058608,0.5592804614793954,observational study,1.2,0.6711365537752744,2026-01-07 21:06:20
med:pmid:40021046,0.5498028541626522,other,1.0,0.5498028541626522,2026-01-07 21:06:20
med:pmid:39968941,0.542542559697216,other,1.0,0.542542559697216,2026-01-07 21:06:20
med:pmid:39945185,0.6585022495000535,randomized controlled trial,1.6,1.0536035992000856,2026-01-07 21:06:20
med:pmid:39945132,0.5273060040222025,other,1.0,0.5273060040222025,2026-01-07 21:06:20
med:pmid:39909840,0.6585022495000535,other,1.0,0.6585022495000535,2026-01-07 21:06:20
med:pmid:39909062,0.52830832714208,observational study,1.2,0.6339699925704959,2026-01-07 21:06:20
med:pmid:39888167,0.522322840951098,other,1.0,0.522322840951098,2026-01-07 21:06:20
med:pmid:39829077,0.5115250198606409,other,1.0,0.5115250198606409,2026-01-07 21:06:20
med:pmid:40519382,0.6339608931758459,case report,0.7,0.44377262522309213,2026-01-07 21:06:20
med:pmid:40510943,0.6185016354312808,other,1.0,0.6185016354312808,2026-01-07 21:06:20
med:pmid:40508884,0.6522792517209315,other,1.0,0.6522792517209315,2026-01-07 21:06:20
med:pmid:40497175,0.6315576341493133,case report,0.7,0.4420903439045193,2026-01-07 21:06:20
med:pmid:40486108,0.5415132309451143,other,1.0,0.5415132309451143,2026-01-07 21:06:20
med:pmid:40469144,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:20
med:pmid:40416573,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:20
med:pmid:40413804,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:20
med:pmid:40398492,0.6448892329510973,other,1.0,0.6448892329510973,2026-01-07 21:06:20
med:pmid:40389107,0.6400091266891378,other,1.0,0.6400091266891378,2026-01-07 21:06:20
med:pmid:40387994,0.6424445460833641,other,1.0,0.6424445460833641,2026-01-07 21:06:20
med:pmid:40387958,0.6424445460833641,other,1.0,0.6424445460833641,2026-01-07 21:06:20
med:pmid:40380367,0.620855212615535,review,0.9,0.5587696913539815,2026-01-07 21:06:20
med:pmid:40379327,0.6387948813107176,other,1.0,0.6387948813107176,2026-01-07 21:06:20
med:pmid:40371199,0.6173281947395006,other,1.0,0.6173281947395006,2026-01-07 21:06:21
med:pmid:40369551,0.6363732972964069,other,1.0,0.6363732972964069,2026-01-07 21:06:21
med:pmid:40368775,0.6375829396366941,other,1.0,0.6375829396366941,2026-01-07 21:06:21
med:pmid:40368646,0.6363732972964069,other,1.0,0.6363732972964069,2026-01-07 21:06:21
med:pmid:40360223,0.61967730664334,other,1.0,0.61967730664334,2026-01-07 21:06:21
med:pmid:40357261,0.613821213507832,other,1.0,0.613821213507832,2026-01-07 21:06:21
med:pmid:40338121,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:21
med:pmid:40332748,0.627969816860953,other,1.0,0.627969816860953,2026-01-07 21:06:21
med:pmid:40332452,0.627969816860953,other,1.0,0.627969816860953,2026-01-07 21:06:21
med:pmid:40331971,0.627969816860953,other,1.0,0.627969816860953,2026-01-07 21:06:21
med:pmid:40324713,0.6232177458400726,other,1.0,0.6232177458400726,2026-01-07 21:06:21
med:pmid:40321973,0.5732595042340365,other,1.0,0.5732595042340365,2026-01-07 21:06:21
med:pmid:40265602,0.6114943012520145,randomized controlled trial,1.6,0.9783908820032233,2026-01-07 21:06:21
med:pmid:40235086,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:21
med:pmid:40160037,0.5853604833157824,other,1.0,0.5853604833157824,2026-01-07 21:06:21
med:pmid:40157081,0.5820351075331078,other,1.0,0.5820351075331078,2026-01-07 21:06:21
med:pmid:40152479,0.5820351075331078,review,0.9,0.5238315967797971,2026-01-07 21:06:21
med:pmid:40115978,0.5743491774985175,other,1.0,0.5743491774985175,2026-01-07 21:06:21
med:pmid:40097147,0.5700028729326381,randomized controlled trial,1.6,0.912004596692221,2026-01-07 21:06:21
med:pmid:40063419,0.620855212615535,clinical trial,1.4,0.8691972976617489,2026-01-07 21:06:21
med:pmid:40055025,0.52830832714208,randomized controlled trial,1.6,0.845293323427328,2026-01-07 21:06:21
med:pmid:39960554,0.5404858550677889,review,0.9,0.48643726956101,2026-01-07 21:06:21
med:pmid:39828108,0.5095858984818458,review,0.9,0.4586273086336612,2026-01-07 21:06:21
med:pmid:39815071,0.5076541280469453,review,0.9,0.4568887152422508,2026-01-07 21:06:21
med:pmid:39700421,0.620855212615535,other,1.0,0.620855212615535,2026-01-07 21:06:21
med:pmid:40718065,0.5864731585772334,other,1.0,0.5864731585772334,2026-01-07 21:06:21
med:pmid:40641205,0.5864731585772334,case report,0.7,0.4105312110040633,2026-01-07 21:06:21
med:pmid:40443580,0.6185016354312808,review,0.9,0.5566514718881527,2026-01-07 21:06:21
med:pmid:40438836,0.6173281947395006,other,1.0,0.6173281947395006,2026-01-07 21:06:21
med:pmid:40416643,0.5864731585772334,other,1.0,0.5864731585772334,2026-01-07 21:06:21
med:pmid:40416031,0.5233156918868582,other,1.0,0.5233156918868582,2026-01-07 21:06:21
med:pmid:40385266,0.6114943012520145,other,1.0,0.6114943012520145,2026-01-07 21:06:21
med:pmid:40364115,0.6185016354312808,review,0.9,0.5566514718881527,2026-01-07 21:06:21
med:pmid:40352248,0.5864731585772334,observational study,1.2,0.70376779029268,2026-01-07 21:06:21
med:pmid:40351692,0.6091762100022605,review,0.9,0.5482585890020345,2026-01-07 21:06:21
med:pmid:40332978,0.6185016354312808,observational study,1.2,0.7422019625175369,2026-01-07 21:06:21
med:pmid:40332402,0.6045663568907973,other,1.0,0.6045663568907973,2026-01-07 21:06:21
med:pmid:40330399,0.5909450500148599,other,1.0,0.5909450500148599,2026-01-07 21:06:21
med:pmid:40313442,0.5864731585772334,review,0.9,0.52782584271951,2026-01-07 21:06:21
med:pmid:40295134,0.6173281947395006,other,1.0,0.6173281947395006,2026-01-07 21:06:21
med:pmid:40283572,0.6034193546463128,review,0.9,0.5430774191816815,2026-01-07 21:06:21
med:pmid:40283569,0.6034193546463128,other,1.0,0.6034193546463128,2026-01-07 21:06:21
med:pmid:40283493,0.5999913881779043,other,1.0,0.5999913881779043,2026-01-07 21:06:21
med:pmid:40283370,0.5943213315016239,other,1.0,0.5943213315016239,2026-01-07 21:06:21
med:pmid:40276838,0.5864731585772334,review,0.9,0.52782584271951,2026-01-07 21:06:21
med:pmid:40276650,0.5965828956524809,other,1.0,0.5965828956524809,2026-01-07 21:06:21
med:pmid:40266448,0.6114943012520145,other,1.0,0.6114943012520145,2026-01-07 21:06:21
med:pmid:40265552,0.5954510398809266,other,1.0,0.5954510398809266,2026-01-07 21:06:21
med:pmid:40265535,0.6091762100022605,other,1.0,0.6091762100022605,2026-01-07 21:06:21
med:pmid:40263513,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,2026-01-07 21:06:21
med:pmid:40261428,0.610334155094308,other,1.0,0.610334155094308,2026-01-07 21:06:21
med:pmid:40250826,0.6034193546463128,other,1.0,0.6034193546463128,2026-01-07 21:06:21
med:pmid:40227684,0.5864731585772334,other,1.0,0.5864731585772334,2026-01-07 21:06:21
med:pmid:40226376,0.5787286228857443,other,1.0,0.5787286228857443,2026-01-07 21:06:21
med:pmid:40221465,0.5988530657074799,other,1.0,0.5988530657074799,2026-01-07 21:06:21
med:pmid:40200464,0.5864731585772334,case report,0.7,0.4105312110040633,2026-01-07 21:06:21
med:pmid:40192935,0.593193766440473,other,1.0,0.593193766440473,2026-01-07 21:06:21
med:pmid:40178454,0.587587948853744,other,1.0,0.587587948853744,2026-01-07 21:06:21
med:pmid:40175938,0.587587948853744,randomized controlled trial,1.6,0.9401407181659904,2026-01-07 21:06:21
med:pmid:40125936,0.577630640800186,other,1.0,0.577630640800186,2026-01-07 21:06:21
med:pmid:40092563,0.5487597509522921,other,1.0,0.5487597509522921,2026-01-07 21:06:21
med:pmid:40092417,0.5487597509522921,other,1.0,0.5487597509522921,2026-01-07 21:06:21
med:pmid:40091747,0.5700028729326381,observational study,1.2,0.6840034475191656,2026-01-07 21:06:21
med:pmid:40091512,0.5700028729326381,other,1.0,0.5700028729326381,2026-01-07 21:06:21
med:pmid:40055063,0.5592804614793954,other,1.0,0.5592804614793954,2026-01-07 21:06:21
med:pmid:40054781,0.5571603057538894,other,1.0,0.5571603057538894,2026-01-07 21:06:21
med:pmid:39927983,0.5144475461674924,case report,0.7,0.3601132823172447,2026-01-07 21:06:21
med:pmid:39927814,0.5213318736832575,review,0.9,0.4691986863149318,2026-01-07 21:06:21
med:pmid:39834126,0.5124973458912404,other,1.0,0.5124973458912404,2026-01-07 21:06:21
med:pmid:39831571,0.5124973458912404,other,1.0,0.5124973458912404,2026-01-07 21:06:21
med:pmid:40284399,0.5754409220549955,other,1.0,0.5754409220549955,2026-01-07 21:06:21
med:pmid:40276443,0.577630640800186,other,1.0,0.577630640800186,2026-01-07 21:06:21
med:pmid:40238341,0.5831414617949802,other,1.0,0.5831414617949802,2026-01-07 21:06:21
med:pmid:40195776,0.5853604833157824,randomized controlled trial,1.6,0.9365767733052519,2026-01-07 21:06:22
med:pmid:40182112,0.556103243755726,other,1.0,0.556103243755726,2026-01-07 21:06:22
med:pmid:40155137,0.5529440754958925,case report,0.7,0.38706085284712477,2026-01-07 21:06:22
med:pmid:40151541,0.5646162146257819,other,1.0,0.5646162146257819,2026-01-07 21:06:22
